49	101	3	888067164
56	383	2	892910544
10	703	5	877892110
92	31	4	875654321
59	169	4	888204757
75	137	4	884050102
92	11	4	875653363
23	229	3	874787162
58	275	5	884305220
15	148	3	879456049
18	186	4	880131699
1	184	4	875072956
87	96	5	879875734
13	720	4	882397974
94	1044	4	891722555
22	176	5	878887765
6	183	4	883601311
13	887	5	882140867
43	596	3	883955650
1	157	4	876892918
13	683	1	886952521
99	676	4	885678886
21	758	1	874951314
90	100	5	891383241
11	9	5	891902970
43	49	4	883956387
92	581	4	875654189
80	269	3	883605009
60	493	5	883325994
79	6	4	891271901
72	509	4	880036638
62	232	3	879375977
37	24	4	880915674
49	143	3	888067726
89	694	5	879460027
13	269	2	889292060
59	202	4	888205714
38	94	5	892432030
29	1018	4	882821989
92	98	5	875652934
76	64	5	875498777
83	768	4	887665549
1	201	3	878542960
30	255	4	875059984
83	932	4	881971414
65	661	4	879216605
85	492	4	879454905
14	813	2	880929564
67	827	3	875379322
18	463	4	880131143
89	93	2	879441307
15	864	4	879456231
62	225	3	879373287
45	15	4	881012184
56	56	5	892676376
55	254	2	878176206
95	554	3	879196748
41	69	4	890687145
6	499	4	883602283
76	1158	4	875028190
16	418	5	877724727
99	1067	4	885679437
64	1139	1	889740260
80	194	3	887401763
95	403	1	879196457
85	449	4	882813248
21	860	2	874951727
72	504	4	880037461
13	124	5	884538663
3	345	3	889237004
99	100	5	885678813
89	121	5	879441657
6	197	5	883601203
7	177	4	891352904
7	471	4	891352864
31	514	5	881548030
52	287	5	882922357
61	1127	4	891206274
87	39	3	879875995
63	1008	3	875748004
85	108	2	880838201
26	117	3	891351590
60	207	3	883327342
5	397	2	875635907
90	995	4	891382708
1	150	5	876892196
23	549	3	874788290
65	173	3	879217851
56	435	3	892676429
12	753	5	879960679
2	308	3	888979945
94	38	2	891722482
26	237	3	891351590
74	150	3	888333458
90	190	5	891383687
56	189	4	892683248
13	802	2	882398254
64	202	4	889738993
43	516	5	875981452
94	942	4	891721749
49	1078	1	888067164
17	245	2	885166209
7	450	4	892132425
28	222	5	881961393
82	529	4	878770028
87	229	4	879876037
94	1	4	885870323
11	185	4	891905783
49	406	2	888067428
79	325	5	891271792
97	466	3	884239449
15	244	2	879456447
87	318	4	879877627
25	189	5	885852488
5	444	2	875720762
94	588	4	885873006
95	111	4	879194012
65	526	4	879216734
90	1197	4	891384476
24	178	5	875323676
73	100	4	888626120
74	137	3	888333458
18	215	3	880130930
13	890	1	883670672
11	652	4	891905003
94	537	4	891722006
71	923	5	885016882
43	946	4	883955247
82	414	4	878769748
9	479	4	886959343
50	286	2	877052400
60	98	4	883326463
84	7	4	883452155
95	655	4	879198109
5	402	1	875720947
36	885	5	882157581
91	181	5	891439243
77	405	3	884733422
1	183	5	875072262
49	231	3	888069579
22	222	4	878887925
80	423	3	887401643
85	45	3	879455197
14	172	5	890881521
13	153	4	882139901
13	343	1	883670672
49	116	4	888066109
23	1005	3	874787647
8	685	4	879362423
43	531	4	883955160
99	322	3	885678499
85	655	3	879454350
56	761	3	892679333
21	565	3	874951898
30	286	5	885941156
59	611	3	888204309
64	217	2	889737568
9	340	4	886958715
96	483	5	884403057
72	356	4	880036911
13	301	1	882140718
41	100	4	890687242
13	597	3	882397650
42	939	4	881108484
65	328	4	879216131
6	195	4	883602283
15	274	4	879456168
94	946	3	891723217
6	488	5	883601426
11	350	4	891901991
7	481	5	891352341
26	597	2	891379753
95	712	2	888956400
43	252	4	875975363
88	301	4	891037618
8	144	5	879362286
5	100	5	875635349
70	298	5	884064134
7	385	5	891351585
23	427	5	874789279
13	154	5	882141335
87	239	4	879876673
57	844	2	883697134
22	550	5	878888184
23	739	2	874787861
16	654	5	877720298
25	520	3	885852150
7	667	5	892135347
7	210	4	891352904
38	1	5	892430636
82	472	3	878768882
60	218	4	883327538
7	498	5	891351814
10	99	5	877889130
70	1065	4	884149603
44	148	4	878346946
20	742	4	879668166
92	568	3	875654590
13	601	4	882140104
60	420	4	883327113
11	100	4	891902718
5	143	3	875636815
10	194	4	877886661
50	9	4	877052297
38	257	1	892429512
95	660	5	880571456
1	248	4	874965954
54	597	2	880934806
60	163	4	883327566
38	145	1	892433062
1	208	5	878542960
10	588	4	877886846
7	669	1	892132020
1	128	4	875072573
44	237	3	878346748
28	294	3	881954915
13	808	2	882397833
87	7	4	879875735
7	232	3	891353766
13	705	5	884538766
64	151	3	879366214
7	658	3	891352419
59	974	3	888203343
77	523	5	884752582
6	466	4	883602422
96	1	5	884403574
3	299	3	889237199
58	654	5	884304865
92	214	4	875654732
62	697	4	879375932
22	948	1	878887553
51	64	4	883498936
75	952	5	884050393
5	370	1	875720814
7	183	4	891351624
51	679	3	883498937
54	748	5	880928957
95	385	4	879196408
94	68	4	891722432
42	418	5	881108147
42	367	2	881109149
59	131	4	888205410
99	331	3	885678247
94	576	2	891723593
66	597	3	883601456
99	312	2	885678576
75	597	3	884050940
83	407	1	891182532
60	82	3	883327493
52	531	5	882922833
88	315	4	891037276
9	527	3	886959344
60	605	3	883326893
7	101	5	891350966
2	307	3	888550066
60	61	4	883326652
7	504	5	891352384
5	176	3	875635962
42	1044	4	881109271
56	231	3	892910931
70	588	5	884065528
7	136	5	891351813
64	161	3	889739779
12	684	5	879959105
56	738	3	892683978
16	160	4	877722001
76	197	5	875028563
52	15	5	882922204
59	473	3	888203610
91	618	3	891438875
100	1236	3	891375630
92	159	4	875810543
59	609	2	888205855
97	432	4	884238997
13	100	5	882140166
6	193	3	883601529
13	71	4	882398654
59	45	5	888204465
43	966	4	883955498
91	327	4	891438351
64	64	4	889737454
43	210	5	883955467
44	1058	4	878347392
30	688	3	885941492
99	245	3	885678500
21	595	3	874951617
89	762	3	879441491
80	699	3	887401533
72	423	5	880036550
75	1150	4	884050705
3	324	2	889237247
10	695	3	877892050
83	122	1	886534501
70	398	2	884067339
85	318	4	879453684
43	792	1	883954876
48	423	4	879434752
16	99	5	877720733
75	100	5	884049875
59	823	5	888203749
95	151	4	879193353
19	310	4	885412063
85	212	2	879454859
1	242	5	889751633
25	238	4	885852757
33	292	4	891964244
70	1035	3	884066399
57	1071	3	883698324
90	692	4	891384476
62	475	4	879371980
22	393	4	878886989
7	435	5	891350845
65	239	5	879217689
96	435	3	884403500
21	687	2	874951005
43	405	4	883956122
64	238	4	889739025
57	411	4	883697679
85	211	5	879454005
92	930	2	886443582
16	479	5	877720436
10	447	4	877891747
5	441	1	875720830
60	88	4	883327684
10	418	4	877886783
60	143	3	883327441
94	282	3	891722758
18	660	5	880130930
92	238	5	875654159
7	636	4	891351384
99	69	4	885679833
7	431	4	891351547
77	1028	1	884733400
75	125	3	884050164
49	290	2	888069062
94	921	5	891725332
95	64	5	879197685
1	148	2	875240799
59	825	4	888203658
42	1040	3	881106270
49	1009	3	888066133
60	511	4	883326301
5	69	1	875721555
94	366	3	891722845
51	496	4	883498655
95	862	1	884266100
90	367	4	891385250
7	483	4	891351851
43	63	3	883956353
70	128	4	884067339
85	464	5	882996119
13	363	3	882398076
50	125	2	877052502
94	731	3	891723295
7	461	4	891352303
1	112	1	878542441
42	736	5	881108187
18	237	3	880129991
67	472	4	875379706
60	673	4	883327711
37	161	5	880915902
49	713	3	888066214
70	48	4	884064574
92	161	2	875654125
13	391	3	882398255
43	432	3	875981421
21	118	1	874951382
58	283	1	884304592
7	181	3	891351287
94	390	5	891725333
87	1187	2	879875893
94	100	5	885872942
7	7	5	891352220
3	348	4	889237455
3	351	3	889237315
56	815	4	892683960
18	955	4	880130713
11	291	4	891902815
54	258	4	880928745
43	17	3	883956417
60	21	3	883327923
94	82	4	891721777
30	28	4	885941321
63	1011	1	875747731
95	728	3	882804159
92	215	4	875656419
41	423	2	890687175
11	216	3	891904949
92	249	3	886443192
18	188	3	880129388
43	98	5	875981220
54	260	4	880930146
38	211	1	892431907
80	208	5	887401604
85	89	4	879454075
1	193	4	876892654
15	9	4	879455635
90	79	4	891383912
7	484	5	891351201
85	702	2	879828054
25	50	5	885852150
87	87	4	879877931
7	550	4	891352489
29	678	3	882821582
13	906	3	891749765
76	325	2	878101114
8	568	4	879362233
42	183	4	881107821
23	747	3	874786903
18	47	3	880131262
59	717	2	888203959
95	404	5	888954513
50	123	4	877052958
79	7	5	891272016
99	265	3	885679833
18	428	3	880131325
66	280	4	883602044
54	827	3	880937813
44	252	2	878346748
13	230	3	882397503
64	879	3	879365313
83	63	4	880327970
18	692	3	880130930
60	523	4	883326837
59	597	2	888203610
92	961	4	875811128
73	180	4	888626577
72	203	3	880037462
45	100	5	881010742
91	230	4	891439560
13	665	2	882396984
60	132	4	883325944
13	345	4	884538366
21	875	4	874951005
54	741	5	880931687
21	441	3	874951761
84	148	4	883452274
18	968	3	880130155
24	294	3	875246037
48	511	5	879434954
87	25	4	879876811
90	14	5	891383987
87	705	4	879877740
13	261	1	883670785
87	64	5	879875649
48	306	4	879434211
90	903	4	891383319
22	110	1	878887157
18	193	5	880131358
14	603	4	890881484
7	154	5	891353124
86	881	2	879570218
13	816	1	882396983
88	261	5	891038103
64	9	4	889738085
83	452	3	880309214
94	685	4	891722382
85	234	4	882995015
94	170	5	891725362
56	433	4	892676970
72	127	5	880037702
94	650	5	885870612
24	286	5	875323773
75	1001	1	884050531
72	177	4	880037204
94	458	4	891722306
62	508	4	879372277
36	269	3	882157258
8	56	5	879362183
11	663	4	891905032
63	678	2	875747047
91	322	4	891438397
1	264	2	875071713
64	1141	5	889739834
87	63	4	879876848
64	17	3	889739733
76	960	3	875028143
82	225	3	878768790
89	845	2	879441335
14	9	4	879119260
92	96	4	875656025
87	566	5	879875775
90	1125	4	891384611
69	150	5	882072920
92	393	3	875660494
18	169	5	880130252
76	288	2	878101114
11	597	2	891904037
85	327	3	884820110
41	518	3	890687412
60	492	5	883326525
11	733	4	891904413
7	166	3	891351585
44	5	4	878347598
94	684	4	891721615
73	89	5	888625685
94	1089	2	891724829
90	471	4	891385752
63	300	4	875748326
14	475	3	876964936
90	1109	3	891385652
21	834	1	874951293
38	118	5	892431151
25	8	4	885852150
6	483	5	883601500
1	219	1	878542327
62	318	5	879373659
85	340	3	893109920
18	170	5	880130515
72	121	3	880036048
37	22	5	880915810
25	969	3	885852059
28	678	2	882826550
69	100	5	882072892
82	657	4	878769261
82	458	1	884714145
25	169	5	885852301
13	501	5	882398724
95	683	4	879193353
15	307	1	879455233
95	366	4	880572628
1	232	3	878543196
61	331	2	891206126
7	185	5	892135346
45	237	4	881008636
60	613	4	883326497
55	685	1	878176134
92	663	4	875653914
92	102	2	875813376
67	7	5	875379794
16	603	5	877719206
87	97	5	879877825
58	64	5	884305295
13	219	1	882396955
87	521	3	879877772
15	458	5	879456288
92	278	3	876175640
43	951	3	883955969
6	526	3	883602596
14	202	3	890881521
94	624	2	891723459
24	258	4	875245985
46	151	4	883616218
27	121	4	891543191
7	562	5	891354053
59	490	4	888205614
12	28	5	879958969
60	180	4	883326028
72	480	5	880037768
7	191	5	891351201
57	151	3	883697585
42	409	3	881106270
18	393	3	880130930
7	683	4	891350703
63	952	3	875747896
2	257	4	888551062
72	100	5	880035680
56	195	5	892676429
46	181	4	883616254
43	705	4	883954970
64	367	4	889739678
44	717	3	878346470
95	90	2	880572166
1	236	4	875071898
62	213	4	879375323
81	412	1	876534408
24	318	5	875323474
7	399	4	891354357
92	712	3	875656392
29	98	4	882821942
7	139	3	891354729
92	46	4	875653867
77	52	5	884753203
62	845	3	879372383
77	144	3	884752853
48	170	4	879434886
33	333	4	891964259
82	479	4	878769703
94	410	4	891721494
10	160	4	877888944
21	859	2	874951859
26	292	3	891347400
5	417	3	875636830
58	950	1	892242020
3	330	2	889237297
25	13	4	885852381
42	79	5	881108040
94	96	3	885872942
42	428	3	881108040
57	1011	3	883697761
47	302	5	879439040
72	581	4	880036996
42	234	4	881108093
21	665	3	874951858
7	227	3	892132317
6	459	2	883599228
18	509	4	880129940
2	316	5	888979693
4	294	5	892004409
60	495	3	883327639
48	427	4	879434653
90	614	4	891384020
92	720	3	875813022
92	109	3	886443351
29	259	4	882821044
95	674	2	880572104
25	197	3	885852059
13	716	4	882141393
64	71	3	879365670
91	64	4	891439243
1	252	2	875240677
63	412	3	875748109
49	657	5	888068032
18	629	3	880130515
77	778	2	884753203
96	525	2	884402860
21	717	1	874951483
15	476	4	879456404
6	238	5	883601713
7	589	5	891352451
63	979	3	875748068
37	597	5	880915607
95	142	4	880572249
63	106	2	875748139
92	201	3	875654159
13	317	5	882140552
85	425	4	879454905
40	243	2	889041694
6	81	4	883602283
7	501	5	891353411
95	185	3	879197886
21	985	2	874951349
61	243	2	892331237
62	176	5	879373768
95	699	2	882804187
87	515	4	879876194
70	542	2	884065248
62	815	3	879375391
88	690	4	891037708
22	648	4	878886647
13	617	3	881515112
20	597	3	879668190
46	1024	5	883614766
7	207	4	891352526
85	1137	4	879452609
18	953	3	880131901
77	89	5	884733839
10	176	4	877889130
13	546	3	882397741
100	342	3	891375454
95	622	4	880571678
16	693	4	877721905
48	195	5	879434954
44	474	4	878347532
97	429	4	884238860
64	663	3	889737505
39	900	3	891400159
15	471	4	879456084
70	89	4	884150202
64	156	4	889737506
14	275	4	876964725
57	476	3	883697990
49	508	3	888068841
49	737	1	888066828
83	663	5	887665423
70	169	4	884149688
81	1028	1	876534277
53	250	2	879442920
48	433	3	879434791
6	208	4	883602422
13	436	2	882396869
59	118	5	888203234
1	200	3	876893098
92	559	3	875660304
99	926	3	885679437
13	290	4	882141814
66	15	3	883601456
62	180	4	879373984
13	281	3	882397974
1	180	3	875072573
37	363	3	880915711
42	280	4	881106270
56	38	2	892683533
59	431	4	888205534
23	13	4	874784497
49	514	4	888068686
59	527	5	888204553
26	476	3	891384414
43	91	3	883956260
13	447	2	882396869
96	1232	5	884404017
41	174	4	890687264
95	445	4	888956272
11	260	1	891902426
76	1007	4	875312109
64	212	3	889740011
43	153	5	883955135
48	132	5	879434886
11	752	4	891902157
38	82	5	892429903
9	507	4	886959343
89	739	2	879460376
75	1151	2	884050829
49	1076	2	888067187
18	423	5	880132437
49	462	2	888066486
59	640	5	888206445
59	95	2	888204758
16	564	1	877726790
92	94	3	875812876
94	234	5	885882685
83	1028	4	880307207
41	289	2	890686673
83	106	4	887665549
85	213	4	879454751
68	282	1	876974315
62	249	2	879372479
57	1095	2	883698062
95	422	2	888956665
42	1045	2	881108873
30	294	4	875140648
60	216	4	883327827
59	846	4	888203415
8	7	3	879362287
91	161	3	891439353
13	694	4	890704999
92	820	1	875644796
70	121	3	884148728
59	506	5	888205787
94	102	3	891721462
13	624	5	882398691
6	423	3	883602501
75	290	4	884050451
71	276	4	877319375
43	95	4	875975687
18	485	5	880132437
12	381	4	879958902
43	956	1	883956259
18	64	5	880132501
84	222	4	883450020
59	708	4	888206410
99	12	5	885680458
58	1019	4	884305088
85	502	4	879454633
18	99	5	880130829
16	51	4	877726390
13	885	1	886302334
7	393	4	891352058
13	270	4	881514876
23	209	5	874785843
17	125	1	885272538
5	79	3	875635895
20	931	1	879668829
11	395	2	891905349
49	423	2	888067727
92	748	3	892655791
7	542	4	892131849
37	195	5	880915874
7	599	1	891353860
100	990	3	891375428
55	405	1	878176134
92	463	4	875656623
85	94	3	882995966
38	252	5	892429567
95	588	3	879198800
91	484	4	891438977
94	88	3	891721942
48	172	5	879434791
19	692	3	885412840
23	71	3	874789299
1	250	4	874965706
92	977	2	886443494
20	95	3	879669181
81	124	3	876534594
85	157	3	879454400
95	768	1	888956272
42	834	1	881110763
60	659	4	883326862
95	161	3	879196298
100	333	3	891374528
46	327	4	883611456
49	542	2	888067096
40	333	4	889041402
65	48	5	879217689
7	514	2	891351121
6	486	4	883601427
56	201	4	892910604
58	546	2	892242190
7	404	5	891352947
7	630	5	891352341
23	191	3	877817113
83	1	4	880306903
13	866	3	882141814
10	435	5	877889261
1	85	3	875073180
10	706	4	877888677
90	17	4	891384721
95	568	4	879196594
64	215	5	889737914
59	140	1	888206445
87	183	4	879875734
25	427	4	885852059
92	173	3	875656535
58	61	5	884305271
43	175	2	875981304
13	196	4	882140552
5	418	3	875721216
87	1089	3	879876225
56	216	4	892676885
87	73	3	879877083
91	326	3	891438245
57	264	2	883696672
92	1207	3	875907179
62	664	4	879376079
1	91	5	876892636
90	964	5	891385843
85	568	3	879455238
22	118	4	878887983
94	546	3	891723296
49	111	2	888068686
72	96	5	880037203
92	53	3	875656392
49	95	2	888067031
16	318	5	877718107
81	282	5	876533619
85	443	4	879454582
62	1131	3	879375247
65	582	3	879216702
70	197	4	884149469
87	409	3	879877127
62	1074	4	879376299
58	228	5	884305271
94	674	3	891723748
95	3	1	879193881
83	117	5	880307000
81	595	4	876534437
56	294	4	892676056
85	528	4	879454859
18	19	3	880130582
97	79	5	884238817
52	845	5	882922485
64	476	1	889740286
82	527	3	878769479
12	402	5	879960826
49	123	1	888068195
5	429	3	875637429
28	568	4	881957147
85	1074	3	882996039
5	385	4	875636185
92	551	2	875906882
79	740	4	891271870
91	174	5	891439090
60	197	4	883326620
18	966	2	880132399
86	327	4	879570218
16	161	5	877726390
70	139	3	884150656
15	7	1	879455506
92	135	4	875652981
92	67	3	875907436
85	160	3	879454075
82	220	2	878768840
38	79	3	892430309
43	402	4	883956283
65	211	4	879217852
7	396	4	891354288
37	11	4	880915838
87	33	3	879876488
13	271	1	881514876
8	689	4	879361873
40	345	4	889041670
6	59	5	883601713
7	205	5	891351585
35	259	4	875459017
84	291	3	883452363
27	370	4	891543245
85	658	3	879829861
90	149	3	891384754
99	255	3	888469419
11	300	3	891902092
16	300	5	877717078
2	315	1	888550774
42	432	3	881108147
7	79	4	891352261
83	181	4	880306786
18	659	4	880129489
95	265	3	879196513
28	145	3	881961904
10	275	4	877888677
54	871	5	880938547
99	3	3	885679237
59	428	5	888205188
16	76	5	877719863
10	371	4	877886912
90	512	4	891383241
87	411	4	879876946
57	100	5	883698581
19	382	3	885412840
1	10	3	875693118
67	122	3	875379566
22	692	4	878886480
68	471	3	876974023
72	357	4	880036550
1	254	1	878541392
49	401	2	888067975
64	566	3	889738085
56	1036	2	892910544
56	202	4	892676933
5	372	3	875636230
6	124	5	883599228
66	475	2	883601156
7	131	5	891352383
62	227	1	879375843
85	70	4	879828328
11	710	2	891905221
80	199	2	887401353
44	434	4	878348885
95	48	4	879197500
94	246	4	891724064
44	118	3	878341197
1	129	5	887431908
7	673	3	891353744
91	1050	3	891439414
99	871	2	885679411
13	405	2	882397742
18	275	5	880129421
21	977	2	874951416
10	234	4	877888877
18	131	4	880131004
16	182	5	877719863
14	242	4	876964570
44	91	2	878348573
85	708	4	879828349
26	255	3	891377609
65	736	4	879216949
7	121	5	891352904
54	411	5	880936296
58	684	4	884305271
94	405	3	891721615
75	291	1	884050502
71	289	2	877319117
13	472	5	882398327
49	588	4	888067031
59	1110	4	888206363
66	21	1	883601939
49	343	2	888065786
59	419	2	888205228
5	421	1	875721019
56	769	4	892679389
92	184	3	877383934
48	656	4	879434689
59	1028	1	888203900
13	610	2	882140690
82	276	4	876311344
58	490	4	884304896
59	729	4	888205265
91	482	3	891439208
100	752	4	891375146
49	774	2	888067528
22	386	3	878887347
67	871	3	875379594
90	328	3	891382490
59	528	4	888205300
87	403	3	879875996
10	168	4	877888812
70	189	4	884150202
7	659	5	891351161
64	746	5	889739138
7	448	3	891353828
38	226	1	892431513
5	144	3	875636141
16	31	5	877717956
4	288	4	892001445
44	191	4	878347234
90	1193	4	891384789
49	172	1	888067691
94	76	4	891720827
95	371	2	888955909
59	476	2	888203814
22	226	4	878888145
10	497	4	877889261
18	497	4	880131358
83	110	4	880309185
6	56	4	883601277
59	447	5	888206095
5	243	1	878844164
92	640	5	875653579
42	732	5	881108346
94	583	3	891722174
99	288	4	885678247
27	246	4	891542897
23	98	5	874786016
56	588	4	892683248
77	483	4	884752665
28	479	4	881961157
13	847	4	882139937
77	357	3	884752970
64	633	5	889739243
97	430	5	884238693
56	849	2	892910913
49	1082	3	888066214
90	501	5	891384885
10	475	4	877888545
1	241	4	878543133
7	564	3	891354471
99	827	3	885679504
13	652	5	882141458
94	616	4	891720498
95	101	1	879198800
95	791	3	880572449
56	70	4	892676996
6	521	4	883601277
63	408	4	875747242
13	294	2	881514683
57	281	4	883697404
95	657	5	879198697
1	130	3	875072002
34	245	4	888602923
53	258	4	879442654
19	201	3	885412839
92	475	5	875640148
7	260	1	892130982
21	668	1	874951761
23	518	5	874785194
99	402	4	885680617
98	938	3	880498624
41	153	4	890687087
59	547	3	888203482
92	291	4	886443277
44	588	4	878347742
14	845	3	880929564
54	1088	3	880937311
12	200	1	879959610
29	270	4	882820803
94	949	5	885873160
85	1021	3	882995490
85	632	3	879454304
95	550	4	879196748
30	538	4	885941798
7	675	5	891352947
49	11	3	888069458
92	728	3	875907574
76	121	2	882607017
5	185	3	875720692
43	191	5	875981247
76	603	3	882606147
99	107	3	885679138
13	588	4	882398763
74	301	3	888333372
56	392	4	892678893
58	381	4	890321652
62	125	4	879372347
32	1016	1	883718121
63	328	2	875746985
7	273	3	891351547
82	140	3	878769668
16	156	4	877719863
73	288	3	888792294
87	732	4	879876703
5	393	2	875636265
72	161	5	880037703
6	470	3	883602690
94	70	4	891722511
92	576	2	875813171
92	148	2	877383934
7	212	1	891353051
7	126	3	891353254
43	751	2	883954803
75	190	5	884051948
92	43	3	875813314
27	978	2	891543222
14	204	5	879119651
66	742	5	883601388
75	151	5	884050502
10	269	4	877886162
83	685	4	880306951
80	234	3	887401533
27	475	2	891542942
80	215	5	887401353
81	151	2	876533946
49	175	5	888068715
13	276	5	882140104
95	627	4	880572288
59	186	5	888205660
7	619	3	891352831
76	23	5	875027355
49	185	5	888067307
44	164	4	878348035
18	1	5	880130802
24	56	4	875323240
62	742	2	879372965
3	327	4	889237455
72	172	1	880037119
85	1149	3	886283002
13	520	4	886302261
77	100	3	884732716
14	15	4	879119390
23	143	3	874786066
49	55	4	888068057
91	504	3	891439471
99	66	3	886519047
60	638	5	883326057
36	268	2	882157418
18	97	4	880131525
21	671	5	874951657
1	255	2	885345822
14	42	4	879119579
62	660	4	879375537
60	499	3	883326682
48	28	2	879434653
59	1108	3	888204877
14	176	1	890881484
49	1068	3	888066187
23	133	4	874786220
16	233	5	877727054
60	13	4	883327539
94	443	4	891721439
6	204	3	883601277
40	347	2	889041283
82	185	3	878769334
44	385	3	878348725
86	879	2	879570149
83	684	4	880307898
94	566	2	891721815
44	214	5	878348036
90	1206	2	891383912
21	326	5	874950889
45	952	4	881014247
5	413	3	875635807
83	255	5	887665422
64	1	4	879366214
99	762	2	885679411
15	937	4	879455128
94	217	4	891722646
11	194	4	891904920
59	172	5	888204552
60	200	4	883326710
81	318	5	876534817
26	979	3	891383899
13	659	3	882141335
21	696	2	874951382
85	127	5	879829301
70	482	4	884068704
7	563	2	892131978
84	1040	3	883452630
85	268	4	881705073
3	307	3	889237224
5	89	5	875636033
70	185	4	884149753
13	173	2	882139863
57	225	3	883698039
29	269	4	882820897
92	220	1	875644796
8	183	5	879362233
10	493	4	877886661
95	498	3	879197445
71	151	1	877319446
7	548	5	891352692
58	257	5	884304430
99	628	4	885678813
95	432	3	879197886
67	833	4	875379794
42	196	5	881107718
95	357	4	879198317
97	174	4	884238817
6	187	4	883600914
1	103	1	878542845
59	866	3	888203865
85	154	4	879828777
13	735	3	882140690
90	191	5	891384424
49	931	2	888068336
83	722	4	880308959
16	28	5	877727122
83	692	4	880307979
75	273	5	884050018
94	12	4	886008625
87	68	3	879876074
5	400	1	878844630
69	129	3	882072778
67	123	4	875379322
59	71	3	888205574
92	124	4	886440530
92	223	5	875653723
11	573	3	891906327
72	484	4	880037853
44	378	3	878348290
92	518	5	875653579
94	969	4	891721026
79	13	3	891271676
11	277	5	891903226
44	96	4	878347633
6	518	3	883603042
1	118	3	875071927
92	678	2	875641428
91	616	4	891439439
89	257	5	879461219
99	328	4	885678696
90	517	3	891384789
49	518	4	888069437
83	423	4	880308329
89	283	4	879441557
13	483	5	882139774
85	523	4	879453965
60	138	2	883327287
21	245	1	874951006
64	662	4	889739319
91	234	5	891439503
49	204	1	888068686
62	286	3	879372813
29	343	3	882821673
66	288	4	883601607
94	241	4	891721716
7	626	5	892132773
89	277	4	879441271
82	70	4	878769888
82	1033	1	884714560
58	69	1	884663351
56	993	3	892683353
57	271	3	883696672
23	222	4	876785704
22	238	5	878886423
44	433	4	878348752
64	69	4	889739091
49	385	1	888069536
65	435	4	879218025
90	182	3	891383599
13	423	5	882398814
42	172	5	881107220
49	878	2	888065825
83	105	2	891182288
45	1	5	881013176
18	224	5	880130739
92	288	3	878679005
27	515	4	891543009
62	423	3	879373692
49	108	2	888068957
91	289	4	891438553
35	877	2	875459099
87	491	5	879877930
21	930	1	874951482
82	1028	2	876311577
47	292	4	879438984
87	186	5	879876734
45	21	3	881014193
18	126	5	880130680
21	100	5	874951292
92	164	4	875656201
43	684	4	883955702
94	61	5	891720761
84	879	4	883449530
13	482	5	882140355
90	150	3	891385250
8	687	1	879361825
26	410	2	891373086
1	54	3	878543308
91	313	4	891437978
27	100	5	891543129
90	131	5	891384066
49	294	1	888065702
1	267	4	875692955
7	482	3	891351083
1	24	3	875071713
100	323	3	891375359
99	413	3	885679299
64	72	4	889740056
11	109	3	891903836
56	122	2	892911494
94	1223	4	891721494
83	468	4	880308390
56	432	5	892737154
21	319	2	874950889
42	194	5	881107329
42	496	5	881107718
24	216	4	875323745
7	645	4	891353614
63	268	3	875746809
90	1048	4	891385132
18	451	3	880131297
10	495	4	877892160
92	655	4	875654533
24	100	5	875323637
94	1226	4	891724081
62	448	2	879375883
92	276	5	875640251
42	215	5	881107413
16	284	1	877719863
39	345	3	891400159
25	239	4	885853415
85	1169	4	879454952
23	219	1	874788187
22	554	1	878888066
82	671	1	878769478
62	181	4	879372418
7	190	5	891351728
90	312	4	891383319
16	174	5	877719504
28	646	4	881961003
22	407	3	878886845
30	531	5	885941156
5	80	2	875636511
15	929	1	879456168
92	1033	2	890251592
64	95	4	889737691
72	180	4	880036579
6	471	2	883599558
3	272	2	889237055
13	268	4	881514810
23	238	5	874785526
69	321	4	882027133
26	322	3	891349122
92	101	2	875656624
87	382	3	879876488
24	475	4	875246216
94	193	5	891720498
94	1004	3	891723593
94	334	3	891725440
53	748	2	879443329
56	715	1	892911247
62	20	4	879372696
10	195	4	877889130
87	192	3	879877741
10	521	4	877892110
57	222	5	883698581
6	248	3	883598981
46	7	4	883616155
43	181	4	875975211
95	232	4	879196513
13	402	4	886303934
39	306	3	891400342
42	742	4	881105581
76	385	2	882607017
59	82	5	888205660
59	1118	2	888206048
38	916	5	892428188
18	162	4	880131326
59	18	4	888203313
92	66	3	875812279
84	385	4	883453797
7	264	4	891350703
7	681	1	891350594
32	245	2	883710047
16	606	4	877721071
95	747	5	880573288
56	451	3	892676970
64	58	3	889739625
70	432	3	884067175
76	772	3	875498117
58	923	5	884305062
1	86	5	878543541
49	39	2	888068194
21	328	3	874951005
60	161	4	883327265
72	479	4	880037881
49	998	2	888069194
5	433	5	875636655
87	254	4	879876256
94	425	5	885870665
23	546	3	874784668
13	420	4	882398691
43	568	4	883955363
58	50	4	884304328
70	109	3	884066514
44	216	1	883613297
7	622	4	891352984
18	70	4	880129668
7	161	3	891352489
44	357	4	878347569
14	116	5	876965165
7	428	5	892133036
7	288	4	891350703
85	209	4	879454500
92	93	4	886444049
92	963	5	875652981
83	94	4	880308831
73	1073	4	888625753
54	50	5	880931687
10	13	3	877892050
28	423	2	881956564
18	479	4	880129769
21	688	1	874950972
35	680	4	875459099
85	1009	2	879453093
49	70	2	888066614
1	196	5	874965677
92	89	5	875652981
94	448	5	891722939
59	109	4	888203175
13	805	4	882141458
95	7	5	879197329
22	878	1	878887598
38	140	5	892430309
64	451	2	889739490
